origine,destination,first_open_delta_median,first_open_delta_p25,first_open_delta_p75,n_departure_dates
LE BOUSQUET D'ORB,TOURNEMIRE ROQUEFORT,3,3,3,95
LE MONASTIER,ARVANT,3,3,3,89
LE MONASTIER,AUMONT AUBRAC,3,3,3,95
LE MONASTIER,BRASSAC LES MINES STE FLORINE,3,3,3,89
LE MONASTIER,CLERMONT FERRAND,3,3,3,89
LE MONASTIER,ISSOIRE,3,3,3,89
LE MONASTIER,MARVEJOLS,3,3,3,95
LE MONASTIER,MASSIAC BLESLE,3,3,3,89
LE MONASTIER,NEUSSARGUES,3,3,3,95
LE MONASTIER,SAINT CHELY D'APCHER,3,3,3,95
LE MONASTIER,ST FLOUR CHAUDES AIGUES,3,3,3,95
MAGALAS,ARVANT,3,3,3,89
MAGALAS,AUMONT AUBRAC,3,3,3,95
MAGALAS,BANASSAC LA CANOURGUE,3,3,3,95
MAGALAS,BEDARIEUX,3,3,3,95
MAGALAS,BRASSAC LES MINES STE FLORINE,3,3,3,89
MAGALAS,CAMPAGNAC ST GENIEZ,3,3,3,95
MAGALAS,CEILHES ROQUEREDONDE,3,3,3,95
MAGALAS,CLERMONT FERRAND,3,3,3,89
MAGALAS,ISSOIRE,3,3,3,89
MAGALAS,LE BOUSQUET D'ORB,3,3,3,95
MAGALAS,LE MONASTIER,3,3,3,95
MAGALAS,MARVEJOLS,3,3,3,95
MAGALAS,MASSIAC BLESLE,3,3,3,89
MAGALAS,MILLAU,3,3,3,95
MAGALAS,NEUSSARGUES,3,3,3,95
MAGALAS,SAINT CHELY D'APCHER,3,3,3,95
MAGALAS,SAINT GEORGES DE LUZENCON,3,3,3,95
MAGALAS,SAINT ROME DE CERNON,3,3,3,95
MAGALAS,SEVERAC LE CHATEAU,3,3,3,95
MAGALAS,ST FLOUR CHAUDES AIGUES,3,3,3,95
MAGALAS,TOURNEMIRE ROQUEFORT,3,3,3,95
MARVEJOLS,ARVANT,3,3,3,89
MARVEJOLS,AUMONT AUBRAC,3,3,3,95
MARVEJOLS,BRASSAC LES MINES STE FLORINE,3,3,3,89
MARVEJOLS,CLERMONT FERRAND,3,3,3,89
MARVEJOLS,ISSOIRE,3,3,3,89
MARVEJOLS,MASSIAC BLESLE,3,3,3,89
MARVEJOLS,NEUSSARGUES,3,3,3,95
MARVEJOLS,SAINT CHELY D'APCHER,3,3,3,95
MARVEJOLS,ST FLOUR CHAUDES AIGUES,3,3,3,95
MASSIAC BLESLE,ARVANT,3,3,3,89
MASSIAC BLESLE,BRASSAC LES MINES STE FLORINE,3,3,3,89
MASSIAC BLESLE,CLERMONT FERRAND,3,3,3,89
MASSIAC BLESLE,ISSOIRE,3,3,3,89
MILLAU,ARVANT,3,3,3,89
MILLAU,AUMONT AUBRAC,3,3,3,95
MILLAU,BANASSAC LA CANOURGUE,3,3,3,95
MILLAU,BRASSAC LES MINES STE FLORINE,3,3,3,89
MILLAU,CAMPAGNAC ST GENIEZ,3,3,3,95
MILLAU,CLERMONT FERRAND,3,3,3,89
MILLAU,ISSOIRE,3,3,3,89
MILLAU,LE MONASTIER,3,3,3,95
MILLAU,MARVEJOLS,3,3,3,95
MILLAU,MASSIAC BLESLE,3,3,3,89
MILLAU,NEUSSARGUES,3,3,3,95
MILLAU,SAINT CHELY D'APCHER,3,3,3,95
MILLAU,SEVERAC LE CHATEAU,3,3,3,95
MILLAU,ST FLOUR CHAUDES AIGUES,3,3,3,95
NEUSSARGUES,ARVANT,3,3,3,89
NEUSSARGUES,BRASSAC LES MINES STE FLORINE,3,3,3,89
NEUSSARGUES,CLERMONT FERRAND,3,3,3,89
NEUSSARGUES,ISSOIRE,3,3,3,89
NEUSSARGUES,MASSIAC BLESLE,3,3,3,89
SAINT CHELY D'APCHER,ARVANT,3,3,3,89
SAINT CHELY D'APCHER,BRASSAC LES MINES STE FLORINE,3,3,3,89
SAINT CHELY D'APCHER,CLERMONT FERRAND,3,3,3,89
SAINT CHELY D'APCHER,ISSOIRE,3,3,3,89
SAINT CHELY D'APCHER,MASSIAC BLESLE,3,3,3,89
SAINT CHELY D'APCHER,NEUSSARGUES,3,3,3,95
SAINT CHELY D'APCHER,ST FLOUR CHAUDES AIGUES,3,3,3,95
SAINT GEORGES DE LUZENCON,ARVANT,3,3,3,89
SAINT GEORGES DE LUZENCON,AUMONT AUBRAC,3,3,3,95
SAINT GEORGES DE LUZENCON,BANASSAC LA CANOURGUE,3,3,3,95
SAINT GEORGES DE LUZENCON,BRASSAC LES MINES STE FLORINE,3,3,3,89
SAINT GEORGES DE LUZENCON,CAMPAGNAC ST GENIEZ,3,3,3,95
SAINT GEORGES DE LUZENCON,CLERMONT FERRAND,3,3,3,89
SAINT GEORGES DE LUZENCON,ISSOIRE,3,3,3,89
SAINT GEORGES DE LUZENCON,LE MONASTIER,3,3,3,95
SAINT GEORGES DE LUZENCON,MARVEJOLS,3,3,3,95
SAINT GEORGES DE LUZENCON,MASSIAC BLESLE,3,3,3,89
SAINT GEORGES DE LUZENCON,MILLAU,3,3,3,95
SAINT GEORGES DE LUZENCON,NEUSSARGUES,3,3,3,95
SAINT GEORGES DE LUZENCON,SAINT CHELY D'APCHER,3,3,3,95
SAINT GEORGES DE LUZENCON,SEVERAC LE CHATEAU,3,3,3,95
SAINT GEORGES DE LUZENCON,ST FLOUR CHAUDES AIGUES,3,3,3,95
SAINT ROME DE CERNON,ARVANT,3,3,3,89
SAINT ROME DE CERNON,AUMONT AUBRAC,3,3,3,95
SAINT ROME DE CERNON,BANASSAC LA CANOURGUE,3,3,3,95
SAINT ROME DE CERNON,BRASSAC LES MINES STE FLORINE,3,3,3,89
SAINT ROME DE CERNON,CAMPAGNAC ST GENIEZ,3,3,3,95
SAINT ROME DE CERNON,CLERMONT FERRAND,3,3,3,89
SAINT ROME DE CERNON,ISSOIRE,3,3,3,89
SAINT ROME DE CERNON,LE MONASTIER,3,3,3,95
SAINT ROME DE CERNON,MARVEJOLS,3,3,3,95
SAINT ROME DE CERNON,MASSIAC BLESLE,3,3,3,89
SAINT ROME DE CERNON,MILLAU,3,3,3,95
SAINT ROME DE CERNON,NEUSSARGUES,3,3,3,95
SAINT ROME DE CERNON,SAINT CHELY D'APCHER,3,3,3,95
SAINT ROME DE CERNON,SAINT GEORGES DE LUZENCON,3,3,3,95
SAINT ROME DE CERNON,SEVERAC LE CHATEAU,3,3,3,95
SAINT ROME DE CERNON,ST FLOUR CHAUDES AIGUES,3,3,3,95
SEVERAC LE CHATEAU,ARVANT,3,3,3,89
SEVERAC LE CHATEAU,AUMONT AUBRAC,3,3,3,95
SEVERAC LE CHATEAU,BANASSAC LA CANOURGUE,3,3,3,95
SEVERAC LE CHATEAU,BRASSAC LES MINES STE FLORINE,3,3,3,89
SEVERAC LE CHATEAU,CAMPAGNAC ST GENIEZ,3,3,3,95
SEVERAC LE CHATEAU,CLERMONT FERRAND,3,3,3,89
SEVERAC LE CHATEAU,ISSOIRE,3,3,3,89
SEVERAC LE CHATEAU,LE MONASTIER,3,3,3,95
SEVERAC LE CHATEAU,MARVEJOLS,3,3,3,95
SEVERAC LE CHATEAU,MASSIAC BLESLE,3,3,3,89
SEVERAC LE CHATEAU,NEUSSARGUES,3,3,3,95
SEVERAC LE CHATEAU,SAINT CHELY D'APCHER,3,3,3,95
SEVERAC LE CHATEAU,ST FLOUR CHAUDES AIGUES,3,3,3,95
ST FLOUR CHAUDES AIGUES,ARVANT,3,3,3,89
ST FLOUR CHAUDES AIGUES,BRASSAC LES MINES STE FLORINE,3,3,3,89
ST FLOUR CHAUDES AIGUES,CLERMONT FERRAND,3,3,3,89
ST FLOUR CHAUDES AIGUES,ISSOIRE,3,3,3,89
ST FLOUR CHAUDES AIGUES,MASSIAC BLESLE,3,3,3,89
ST FLOUR CHAUDES AIGUES,NEUSSARGUES,3,3,3,95
TOURNEMIRE ROQUEFORT,ARVANT,3,3,3,89
TOURNEMIRE ROQUEFORT,AUMONT AUBRAC,3,3,3,95
TOURNEMIRE ROQUEFORT,BANASSAC LA CANOURGUE,3,3,3,95
TOURNEMIRE ROQUEFORT,BRASSAC LES MINES STE FLORINE,3,3,3,89
TOURNEMIRE ROQUEFORT,CAMPAGNAC ST GENIEZ,3,3,3,95
TOURNEMIRE ROQUEFORT,CLERMONT FERRAND,3,3,3,89
TOURNEMIRE ROQUEFORT,ISSOIRE,3,3,3,89
TOURNEMIRE ROQUEFORT,LE MONASTIER,3,3,3,95
TOURNEMIRE ROQUEFORT,MARVEJOLS,3,3,3,95
TOURNEMIRE ROQUEFORT,MASSIAC BLESLE,3,3,3,89
TOURNEMIRE ROQUEFORT,MILLAU,3,3,3,95
TOURNEMIRE ROQUEFORT,NEUSSARGUES,3,3,3,95
TOURNEMIRE ROQUEFORT,SAINT CHELY D'APCHER,3,3,3,95
TOURNEMIRE ROQUEFORT,SAINT GEORGES DE LUZENCON,3,3,3,95
TOURNEMIRE ROQUEFORT,SAINT ROME DE CERNON,3,3,3,95
TOURNEMIRE ROQUEFORT,SEVERAC LE CHATEAU,3,3,3,95
TOURNEMIRE ROQUEFORT,ST FLOUR CHAUDES AIGUES,3,3,3,95
